3104,2022-10-14 00:27:01,+7 (900) 717-41-00,4478 1720 5369 5666,"Коптевская улица, 18Б","Панфиловский переулок, 3 с5",22.66,339.90
3105,2022-10-14 00:31:01,+7 (991) 078-43-01,4469 5525 7334 8634,"Благовещенский переулок, 6 с2","Набережная улица, 14",10.20,153.00
3106,2022-10-14 00:31:01,+7 (954) 413-08-98,5445 7305 7608 9522,"улица Валуевская Слобода, 26","Электролитный проезд, 3 с1",17.66,264.90
3107,2022-10-14 00:31:01,+7 (900) 357-98-61,5213 2411 0581 9736,"Ярцевская улица, 22 с1","Бескудниковский бульвар, 36 к4",14.14,212.10
3108,2022-10-14 00:32:02,+7 (987) 758-51-86,4478 1841 5184 0458,"улица Берзарина, 21 к1 с1","улица Зворыкина, 8 к1",3.56,53.40
3109,2022-10-14 00:33:01,+7 (952) 235-47-53,5254 7706 6761 0109,"улица Слобода, 24","Мартеновская улица, 39 к1",20.62,309.30
3110,2022-10-14 00:33:01,+7 (918) 089-68-69,4377 7348 4111 8889,"Живописная улица, 13 к2","Смоленский бульвар, 17 с1",17.04,255.60
3111,2022-10-14 00:33:01,+7 (971) 469-14-12,4909 8625 3755 1746,"Молодёжная улица, 17","улица Недорубова, 18 к3",22.67,340.05
3112,2022-10-14 00:35:02,+7 (993) 649-26-08,4390 5684 3573 6828,"Подъёмная улица, 14 с18","Абрамцевская улица, 3Б с2",21.36,320.40
3113,2022-10-14 00:35:02,+7 (984) 204-62-86,5323 1569 2256 5857,"1-я улица Энтузиастов, 3 с3","улица Чечулина, 18",4.56,68.40
3114,2022-10-14 00:35:02,+7 (958) 232-46-10,4104 6222 5034 5491,"улица Сервантеса, 8 с1","Муравская улица, 24 к1",13.42,201.30
3115,2022-10-14 00:36:01,+7 (981) 380-95-68,4627 3054 4815 7345,"Комсомольская улица, 31А","Хлебный переулок, 15 с2",14.36,215.40
3116,2022-10-14 00:37:02,+7 (927) 548-04-54,4454 3584 3288 2798,"Зелёная улица, 14","Молодёжная улица, 11",15.09,226.35
3117,2022-10-14 00:38:01,+7 (991) 074-95-89,4478 1725 2268 3251,"Ярцевская улица, 25","улица Ленина, 54А",10.29,154.35
3118,2022-10-14 00:38:01,+7 (921) 622-43-92,5331 5784 4702 5143,"Ольховский тупик, 8 с2","Новая Басманная улица, 17",14.93,223.95
3119,2022-10-14 00:38:01,+7 (985) 909-03-85,4033 3042 2726 4859,"улица Александра Блока, 12 к6","Пушкинская улица, 24",1.41,21.15
3120,2022-10-14 00:39:01,+7 (988) 968-67-66,4469 5582 7195 6560,"2-я Владимирская улица, 15 к1","Окружной проезд, 27 с11",26.32,394.80
3121,2022-10-14 00:39:01,+7 (936) 212-06-38,4478 1758 1282 1663,"улица Фурманова, 55Б","4-й Лесной переулок, 6",17.24,258.60
3122,2022-10-14 00:39:01,+7 (984) 125-00-88,4033 3014 1758 2264,"Лазоревый проезд, 12","Каширское шоссе, 33 к5",23.04,345.60
3123,2022-10-14 00:40:02,+7 (972) 962-92-19,5445 7342 3151 4049,"Энергетическая улица, 18","улица Народного Ополчения, 35 с3",29.31,439.65
3124,2022-10-14 00:40:02,+7 (913) 770-50-46,4438 8893 4310 1523,"Открытое шоссе, 5А","Бескудниковский бульвар, 59",26.03,390.45
3125,2022-10-14 00:41:01,+7 (979) 937-00-84,5163 3187 1697 4686,"Саларьевская улица, 16 c7","Сеченовский переулок, 9 с3",3.85,57.75
3126,2022-10-14 00:41:01,+7 (913) 271-86-22,4276 8342 4872 3224,"2-й Красногвардейский проезд, 6А","Лобненская улица, 4",9.79,146.85
3127,2022-10-14 00:43:02,+7 (905) 404-33-29,5163 3187 1218 1153,"Открытое шоссе, 16 с3","Новгородская улица, 16 с2",23.33,349.95
3128,2022-10-14 00:44:01,+7 (923) 268-49-56,4058 7098 7023 9968,"улица Лужники, 24 с9","3-я Владимирская улица, 24 с3",18.18,272.70
3129,2022-10-14 00:44:01,+7 (923) 508-13-86,5545 6206 7633 8011,"Студёный проезд, 3","улица Адмирала Лазарева, 77 к21",12.42,186.30
3130,2022-10-14 00:45:01,+7 (929) 837-15-17,5100 8243 9650 4129,"Перовский проезд, 2 с4","Дмитровское шоссе, 169 к8",25.18,377.70
3131,2022-10-14 00:45:01,+7 (990) 869-82-59,5316 8733 1846 5570,"проезд Черепановых, 50А","1-я линия Хорошёвского Серебряного Бора, 5Б",2.11,31.65
3132,2022-10-14 00:45:01,+7 (930) 342-07-36,4454 3560 7554 3222,"Боровское шоссе, 41","Петровско-Разумовская аллея, 2",24.48,367.20
3133,2022-10-14 00:46:02,+7 (978) 512-74-54,4276 8336 6844 6563,"3-й Митинский переулок, 2","Новосходненское шоссе, 35",18.45,276.75
3134,2022-10-14 00:46:02,+7 (944) 092-64-46,4377 7368 4823 1730,"улица Твардовского, 9 к1 с2","улица Маршала Бирюзова, 43",20.22,303.30
3135,2022-10-14 00:47:02,+7 (935) 282-01-37,5323 1507 4834 7988,"Измайловское шоссе, 71 к3В","Живописная улица, 4 к3",8.44,126.60
3136,2022-10-14 00:47:02,+7 (902) 546-43-16,5163 3171 5715 6712,"Крестьянская площадь, 2А","Нелидовская улица, 20 к2",4.85,72.75
3137,2022-10-14 00:47:02,+7 (964) 973-51-92,5278 8336 4981 6616,"улица Амундсена, 2 с4","улица Вавилова, 38 к9",29.41,441.15
3138,2022-10-14 00:48:02,+7 (984) 372-58-89,4390 5616 0469 2732,"Большой Толмачёвский переулок, 3 с2","улица Артюхиной, 20 к2 с2",25.11,376.65
3139,2022-10-14 00:48:02,+7 (990) 171-72-92,5337 3665 3220 5497,"улица Кубинка, 20 к1","Кирпичная улица, 41 с15",10.80,162.00
3140,2022-10-14 00:48:02,+7 (925) 871-90-36,4047 5794 6349 8683,"Плещеевская улица, 58","улица Свердлова, 9",12.76,191.40
3141,2022-10-14 00:49:01,+7 (902) 715-28-33,5254 7725 1381 8621,"2-й Колобовский переулок, 9/2 с1","улица Героев Панфиловцев, 1 к3",14.84,222.60
3142,2022-10-14 00:49:01,+7 (919) 965-77-30,5257 4472 8673 2807,"Большой Каретный переулок, 1 с1","Большая Новодмитровская улица, 12 с16",3.41,51.15
3143,2022-10-14 00:50:01,+7 (998) 573-99-08,5254 7775 7721 9483,"Большой Кисельный переулок, 14","2-я Магистральная улица, 18Г с1",25.74,386.10
3144,2022-10-14 00:50:01,+7 (972) 171-70-50,5224 7013 8691 5351,"3-й Волоколамский проезд, 6 к2","улица Гаршина, 26/1 с13",24.75,371.25
3145,2022-10-14 00:50:01,+7 (905) 087-50-22,5489 9932 6373 5875,"Планетная улица, 21","Мичуринский проспект, 30А",28.02,420.30
3146,2022-10-14 00:51:01,+7 (955) 517-56-90,4390 5623 7727 1670,"Родниковая улица, 4 к4","улица Дмитрия Ульянова, 37 к3",26.84,402.60
3147,2022-10-14 00:53:01,+7 (981) 539-59-30,4478 1722 7817 4125,"Звёздная улица, 2","переулок Чехова, 5",7.36,110.40
3148,2022-10-14 00:53:01,+7 (967) 484-53-90,5254 7728 7788 4169,"Сормовская улица, 21А с5","Лазоревый проезд, 6",9.67,145.05
3149,2022-10-14 00:54:02,+7 (997) 048-99-99,4183 8482 4858 2945,"Кадашёвская набережная, 32/2 с1","Реутовская улица, 12 к2 с3",9.94,149.10
3150,2022-10-14 00:54:02,+7 (933) 717-68-09,5331 5799 7362 8946,"Большая Черёмушкинская улица, 6 к1","Большой Лёвшинский переулок, 6 с3",2.93,43.95
3151,2022-10-14 00:56:01,+7 (984) 919-10-98,5290 4743 5376 6376,"1-я Октябрьская улица, 11","улица Казакова, 16 с2",15.34,230.10
3152,2022-10-14 00:56:01,+7 (919) 709-00-58,5331 5728 5105 2016,"Измайловский бульвар, 71/25 к3","Соколово-Мещерская улица, 27 к4",3.60,54.00
3153,2022-10-14 00:56:01,+7 (939) 113-59-47,4276 4436 2255 5622,"улица Каховка, 18 к1","улица Маршала Неделина, 16 к3",25.30,379.50
3154,2022-10-14 00:57:02,+7 (941) 031-80-43,5445 7337 8040 8959,"Верейская улица, 29 с26А","Большой Козловский переулок, 44595",5.54,83.10
3155,2022-10-14 00:57:02,+7 (968) 406-93-81,4478 1844 2858 7262,"улица Героев Панфиловцев, 1/2 с1","улица Барболина, 3 к18",12.21,183.15
3156,2022-10-14 00:57:02,+7 (981) 431-12-32,5445 7327 3156 1114,"Спиридоньевский переулок, 7 с3","улица Космонавтов, 14 к3",9.35,140.25
3157,2022-10-14 00:58:01,+7 (938) 556-71-30,4454 3532 8182 3167,"Волховский переулок, 16 с3","Базовая улица, 37",18.36,275.40
3158,2022-10-14 00:58:01,+7 (956) 671-24-53,4341 4644 3611 3128,"Волжский бульвар, 113А к1","улица Павла Корчагина, 17",18.90,283.50
3159,2022-10-14 01:01:02,+7 (993) 741-71-74,5100 4777 8401 6444,"улица Леваневского, 1 с1","Дмитровское шоссе, 110 с26",2.06,30.90
3160,2022-10-14 01:02:02,+7 (952) 050-77-67,4272 2943 2417 8286,"проспект Маршала Жукова, 16 к7","улица Трёхгорный Вал, 2 с3А",29.58,443.70
3161,2022-10-14 01:02:02,+7 (998) 936-93-34,5313 4417 6162 0464,"улица Петра Вяземского, 15","Стройковская улица, 12 к1",28.24,423.60
3162,2022-10-14 01:03:01,+7 (937) 681-66-21,5254 7723 8181 4512,"Парковая улица, 34","Самаркандский бульвар, 15 к3",11.59,173.85
3163,2022-10-14 01:03:01,+7 (958) 243-11-98,4047 5792 4485 5581,"Мирная улица, 32","Азовская улица, 24 к3",26.66,399.90
3164,2022-10-14 01:03:01,+7 (938) 644-10-28,5235 2646 7891 8176,"Авиационная улица, 68 к5","Родионовская улица, 16 к8",3.66,54.90
3165,2022-10-14 01:06:02,+7 (905) 916-22-37,4908 5558 1256 3722,"Кавказский бульвар, 8","Никольская улица, 84",18.48,277.20
3166,2022-10-14 01:06:02,+7 (958) 807-50-08,4058 7033 0735 2395,"Звёздный бульвар, 23","Щёлковское шоссе, 100 к107",3.03,45.45
3167,2022-10-14 01:08:02,+7 (976) 709-52-55,4406 6657 0422 7448,"улица Ибрагимова, 31 к8","Алтуфьевское шоссе, 97Б",2.23,33.45
3168,2022-10-14 01:08:02,+7 (915) 610-22-40,4908 5563 6681 1285,"Уссурийская улица, 8А","Пехра-Покровская улица, 2",19.14,287.10
3169,2022-10-14 01:09:02,+7 (974) 153-86-20,5406 1684 7805 6330,"Лялин переулок, 3 с2","Фрунзенская набережная, 46",23.46,351.90
3170,2022-10-14 01:09:02,+7 (998) 865-98-82,4406 6645 8094 1420,"Новодачная улица, 30","Пречистенская набережная, 45/1 с1",25.79,386.85
3171,2022-10-14 01:10:01,+7 (972) 829-72-97,5406 1621 2352 0329,"улица Малая Ордынка, 38 с2","1-й Кожевнический переулок, 6 с8",22.37,335.55
3172,2022-10-14 01:10:01,+7 (946) 759-92-97,5406 1617 5613 3384,"улица Саморы Машела, 4","Октябрьская улица, 18 с3",9.92,148.80
3350,2022-10-14 03:20:02,+7 (928) 189-72-10,5224 7012 6683 1041,"проспект Мира, 119 с49","Мирная улица, 16",22.13,331.95
3173,2022-10-14 01:12:01,+7 (905) 484-85-05,5445 7335 9849 2401,"Востряковский проезд, 7 к2","улица Академика Волгина, 5",17.40,261.00
3174,2022-10-14 01:13:02,+7 (938) 399-88-50,5290 4775 1644 5960,"улица Гагарина, 102А","улица Рогова, 5А с18",15.29,229.35
3175,2022-10-14 01:13:02,+7 (971) 891-21-80,4627 3045 0772 8351,"Звёздный бульвар, 3А","улица Зацепа, 25 с1",16.07,241.05
3176,2022-10-14 01:14:02,+7 (990) 896-54-48,4406 6634 5289 6985,"Дорожная улица, 3 к19 с9","улица Расковой, 32",27.64,414.60
3177,2022-10-14 01:14:02,+7 (936) 302-58-85,4454 3575 1157 4292,"Лобненская улица, 21 с20","Коломенская улица, 9 с6",12.45,186.75
3178,2022-10-14 01:15:01,+7 (960) 385-70-48,4272 2988 8130 8335,"проезд Черепановых, 44816","проезд Розанова, 4А",4.87,73.05
3179,2022-10-14 01:15:01,+7 (954) 022-55-58,4909 8681 6878 8820,"Родниковая улица, 7 с22","проезд № 607, 6 к2",10.44,156.60
3180,2022-10-14 01:17:01,+7 (935) 948-90-54,5406 1697 3129 6648,"Ленинградская улица, 10А","Новочеркасский бульвар, 42 с2",24.00,360.00
3181,2022-10-14 01:17:01,+7 (913) 564-12-37,4469 5540 8614 7453,"Октябрьская улица, 40","Нагорная улица, 1 с15",25.00,375.00
3182,2022-10-14 01:18:02,+7 (959) 829-75-10,5257 4468 0094 3494,"проспект Мира, 16","Краснодарская улица, 1",14.37,215.55
3183,2022-10-14 01:18:02,+7 (985) 899-38-24,5100 8235 7758 8174,"Малая Почтовая улица, 12 с1","Причальный проезд, 3 к2",12.61,189.15
3184,2022-10-14 01:19:02,+7 (982) 456-65-77,4908 5532 1458 3745,"улица Борисовские Пруды, 13 к1","улица Островитянова, 1А",12.62,189.30
3185,2022-10-14 01:19:02,+7 (997) 294-01-91,4438 8832 6651 1610,"улица Плеханова, 9 с4","Троицкая улица, 7 с5",15.44,231.60
3186,2022-10-14 01:20:01,+7 (918) 758-53-43,5100 4795 1983 6146,"улица Руднёвка, 7","улица Чикина, 9",24.70,370.50
3187,2022-10-14 01:20:01,+7 (929) 681-72-13,5257 4408 4647 5579,"3-я Майская улица, 151","улица Удальцова, 54",25.16,377.40
3188,2022-10-14 01:20:01,+7 (963) 275-72-06,5316 8726 0514 2959,"Весенняя улица, 4 с1","1-я Северная линия, 1 к13",4.91,73.65
3189,2022-10-14 01:21:02,+7 (968) 584-45-25,4841 5711 1668 6580,"Митинская улица, 14","улица Гагарина, 99",24.38,365.70
3190,2022-10-14 01:21:02,+7 (913) 190-87-43,5257 4482 7173 4972,"улица Адмирала Макарова, 14","улица Юных Ленинцев, 47 к2",23.21,348.15
3191,2022-10-14 01:23:02,+7 (975) 617-41-10,5337 3685 9148 1811,"улица Лобачевского, 126 с5","улица Покровка, 38А",26.19,392.85
3192,2022-10-14 01:24:02,+7 (941) 762-73-46,4627 3032 6462 5412,"Первомайская улица, 43","Коровинское шоссе, 15 к2 с1",4.63,69.45
3193,2022-10-14 01:24:02,+7 (994) 740-87-57,4059 9255 3902 6534,"улица Опалиха, 32","Ленинградское шоссе, 23Г с1",21.77,326.55
3194,2022-10-14 01:25:01,+7 (916) 584-44-03,5489 9927 4846 6668,"Западная улица, 13 с4","улица Проходчиков, 6",23.87,358.05
3195,2022-10-14 01:27:01,+7 (905) 509-22-22,4908 5527 1529 8860,"2-я Волоколамская улица, 5","проспект Вернадского, 78 сА",23.50,352.50
3196,2022-10-14 01:27:01,+7 (949) 879-93-73,5100 4753 8342 1932,"улица Артюхиной, 25 к4","улица Кубинка, 8",18.55,278.25
3197,2022-10-14 01:27:01,+7 (919) 841-76-69,4272 2906 5731 3474,"3-й Сентябрьский проезд, 8","Дмитровское шоссе, 110 с35",17.21,258.15
3198,2022-10-14 01:28:01,+7 (936) 041-60-91,5254 7730 6574 4215,"улица Героев Панфиловцев, 27 к4","Ащеулов переулок, 2",24.81,372.15
3199,2022-10-14 01:28:01,+7 (972) 125-50-00,5213 2466 6546 6950,"Лялин переулок, 3А","улица Корсакова, 5",26.76,401.40
3200,2022-10-14 01:30:01,+7 (900) 840-23-86,5323 1520 2772 9951,"улица Гамалеи, 17 к1","Южнопортовая улица, 15 с20",25.24,378.60
3201,2022-10-14 01:31:02,+7 (935) 652-29-06,4908 5580 7683 0829,"Посланников переулок, 11/14 с3","Шереметьевская улица, 43",16.46,246.90
3202,2022-10-14 01:31:02,+7 (959) 464-16-38,4349 1464 1668 6890,"Бирюлёвская улица, 53 к3","Фестивальная улица, 13А с1",24.99,374.85
3203,2022-10-14 01:34:01,+7 (962) 465-13-73,5254 7771 1805 2419,"Каспийская улица, 30 к6А","Дубининская улица, 98 с4",9.29,139.35
3204,2022-10-14 01:34:01,+7 (919) 303-67-37,4438 8888 8848 6166,"16-я Парковая улица, 21А","улица 8 Марта, 61",24.20,363.00
3205,2022-10-14 01:37:02,+7 (915) 242-69-46,4478 1828 3468 7585,"Щёлковское шоссе, 202","Можайское шоссе, 42",20.67,310.05
3206,2022-10-14 01:38:01,+7 (904) 425-37-51,4565 1515 6656 1882,"улица Клары Цеткин, 15Б","Челобитьевское шоссе, 1Б к2",18.72,280.80
3207,2022-10-14 01:39:01,+7 (911) 864-59-82,4047 5784 5582 4559,"Дорожная улица, 1 с2","улица Розанова, 10 с1",21.76,326.40
3208,2022-10-14 01:39:01,+7 (900) 276-98-49,4276 8398 6240 8333,"улица 40 лет Победы, 1","7-й Анисовый проезд, 12",21.09,316.35
3209,2022-10-14 01:40:02,+7 (998) 187-06-60,4627 2924 6845 1834,"Коптевская улица, 67","Ноябрьская улица, 10",27.69,415.35
3210,2022-10-14 01:41:02,+7 (974) 257-29-90,4478 1836 2851 1189,"Марксистская улица, 4 с4","Суворовская площадь, 2 с27",13.62,204.30
3211,2022-10-14 01:44:02,+7 (981) 492-51-33,5331 5778 0892 3862,"улица Николая Химушина, 13 к3","1-й Рижский переулок, 6 с6",2.03,30.45
3212,2022-10-14 01:45:02,+7 (977) 779-86-73,4104 6280 6732 7374,"3-я Парковая улица, 39 к2","Большая Черёмушкинская улица, 25 с119",18.15,272.25
3213,2022-10-14 01:47:02,+7 (915) 630-04-10,4390 5613 2649 8806,"Новосходненское шоссе, 78","3-я Рощинская улица, 3 с9",6.64,99.60
3214,2022-10-14 01:47:02,+7 (925) 437-00-20,5213 2485 1691 8114,"улица Сущёвский Вал, 73","Научный проезд, 8 с7",22.39,335.85
3215,2022-10-14 01:47:02,+7 (934) 201-42-60,5545 6222 7683 8861,"Нагатинская набережная, 12 к2 с3","улица Горки Киовские, 9",21.57,323.55
3216,2022-10-14 01:50:01,+7 (972) 406-01-33,5290 4764 8618 7776,"Бескудниковский бульвар, 20А с8","Конаковский проезд, 4 к1",9.53,142.95
3217,2022-10-14 01:51:02,+7 (961) 394-27-69,4627 2988 6938 7956,"Октябрьская улица, 64","улица Братьев Гримм, 44596",16.36,245.40
3218,2022-10-14 01:51:02,+7 (972) 257-44-36,5316 8714 6824 8630,"улица Самеда Вургуна, 3","улица Большие Каменщики, 8",21.03,315.45
3219,2022-10-14 01:53:02,+7 (988) 388-71-82,6766 3667 6265 2788,"Варшавское шоссе, 36 с9","Зарайская улица, 47 к1",26.19,392.85
3220,2022-10-14 01:54:02,+7 (960) 066-53-07,5323 1578 9772 7944,"Фрязевская улица, 3 к2 с2","Турчанинов переулок, 1",13.88,208.20
3221,2022-10-14 01:54:02,+7 (979) 641-49-25,5235 2644 4626 8557,"Нагорный проезд, 12 к1 с12","Автомоторная улица, 5 с16",19.87,298.05
3222,2022-10-14 01:54:02,+7 (956) 196-91-71,4469 5559 9856 6326,"Наро-Фоминская улица, 9","Совхозная улица, 25 к1",3.00,45.00
3223,2022-10-14 01:55:01,+7 (954) 607-05-11,5313 4432 5158 2907,"Ореховый бульвар, 8","улица Борисовка, 4А",5.78,86.70
3224,2022-10-14 01:56:02,+7 (977) 823-75-23,4478 1862 1968 1550,"Очаковское шоссе, 36 с2","улица 65 лет Победы, 1 к18",11.25,168.75
3225,2022-10-14 01:56:02,+7 (999) 574-71-59,4033 3071 3887 2363,"Старолучанская улица, 48","Глебовская улица, 4",12.19,182.85
3226,2022-10-14 01:56:02,+7 (978) 029-79-24,4276 8380 0819 7743,"Красковская улица, 52","улица Шмидта, 2-4 с1",6.89,103.35
3227,2022-10-14 01:57:02,+7 (917) 838-83-58,5545 6265 3124 7610,"Солнечная улица, 244","Веерная улица, 42 к1",21.00,315.00
3228,2022-10-14 01:59:02,+7 (966) 283-91-45,5313 4413 2935 3772,"Плещеевская улица, 43","улица Семёновский Вал, 10 к2",19.42,291.30
3229,2022-10-14 01:59:02,+7 (984) 372-58-89,4390 5616 0469 2732,"1-й Колобовский переулок, 13","Ярцевская улица, 11 к2",27.22,408.30
3230,2022-10-14 01:59:02,+7 (964) 968-80-80,5264 8361 6832 0122,"4-й Ростовский переулок, 1 с1","Артековская улица, 7 к2",10.09,151.35
3231,2022-10-14 02:00:01,+7 (984) 508-89-39,5331 5707 8216 8612,"улица Малая Ордынка, 36","2-я Центральная улица, 44573",28.07,421.05
3232,2022-10-14 02:00:01,+7 (985) 033-32-11,5337 3620 9015 9663,"1-я Стекольная улица, 7 с17","Сумской проезд, 5 к2",27.54,413.10
3233,2022-10-14 02:00:01,+7 (975) 656-15-09,5278 8386 2419 3543,"Большой Дровяной переулок, 17 с1","улица Генерала Глаголева, 30 к3",26.25,393.75
3234,2022-10-14 02:01:02,+7 (904) 200-74-30,5278 8358 7355 7584,"улица Новинки, 7","Красногвардейский бульвар, 58",18.53,277.95
3235,2022-10-14 02:04:02,+7 (988) 994-22-92,4565 1585 1827 7475,"Никитский бульвар, 7Б","Трёхгорная улица, 24",18.64,279.60
3236,2022-10-14 02:04:02,+7 (916) 213-18-43,5163 3117 7551 4816,"2-й Амбулаторный проезд, 4А с3","Зелёный проспект, 15/37",4.58,68.70
3237,2022-10-14 02:05:01,+7 (952) 196-34-35,4104 6295 9237 2737,"Окружная улица, 26","2-я линия Хорошёвского Серебряного Бора, 38",26.11,391.65
3238,2022-10-14 02:05:01,+7 (936) 798-93-53,5224 7073 9857 9432,"Нарвская улица, 21","улица Борисовские Пруды, 44616",29.70,445.50
3239,2022-10-14 02:05:01,+7 (927) 883-10-80,5235 2609 2883 5160,"улица Фомичёвой, 14 к3 с1","Открытое шоссе, 26 к10 с1",23.56,353.40
3240,2022-10-14 02:07:01,+7 (988) 661-54-54,5489 9957 4138 0612,"Малая Калужская улица, 8","улица Матросова, 7",1.35,20.25
3241,2022-10-14 02:07:01,+7 (968) 891-54-46,4841 5716 3974 1755,"Зеленоградская улица, 31 к2","Верхняя Радищевская улица, 2/1 с6",14.12,211.80
3242,2022-10-14 02:08:02,+7 (998) 267-29-76,4341 4614 3827 3728,"Лазоревый проезд, 15 с4","Киевская улица, 23",14.60,219.00
3243,2022-10-14 02:08:02,+7 (924) 158-33-83,5213 2444 4748 5950,"Пресненская набережная, 10 с1","улица Сущёвский Вал, 5 с22",5.33,79.95
3244,2022-10-14 02:08:02,+7 (955) 367-67-47,4059 9285 1771 5524,"Привольная улица, 5 к3","Самокатная улица, 8",28.17,422.55
3245,2022-10-14 02:09:02,+7 (926) 856-56-23,5224 7015 4824 2827,"Косинская улица, 4Б","2-й Вражский переулок, 5",6.41,96.15
3246,2022-10-14 02:09:02,+7 (928) 016-35-39,5254 7734 8409 1156,"Южная улица, 24","2-й Южнопортовый проезд, 10 с32",25.17,377.55
3247,2022-10-14 02:10:01,+7 (915) 435-57-12,4841 5767 5505 2275,"улица Космонавта Волкова, 31 к1 с2","Волочаевская улица, 14 к3",23.71,355.65
3248,2022-10-14 02:11:02,+7 (932) 864-58-37,5254 7757 7765 1836,"проспект Мира, 102 с21","2-я улица Энтузиастов, 5 к32",27.10,406.50
3249,2022-10-14 02:11:02,+7 (917) 995-10-09,4469 5596 4489 7333,"улица Лавочкина, 46А","Молодёжный проезд, 9А",25.87,388.05
3250,2022-10-14 02:11:02,+7 (993) 475-97-83,4909 8606 0608 8467,"Измайловский проезд, 20 к3","Перовская улица, 66А с2",11.83,177.45
3251,2022-10-14 02:12:02,+7 (907) 602-37-65,4047 5738 7265 4556,"улица Электрификации, 40","Новокуркинское шоссе, 29",17.39,260.85
3252,2022-10-14 02:12:02,+7 (992) 439-48-00,4478 1814 8993 0464,"3-я Павлоградская улица, 5","2-й Чапаевский переулок, 10",3.52,52.80
3253,2022-10-14 02:13:02,+7 (938) 264-88-93,4276 8338 3175 8084,"Новогорская улица, 49","Набережный проезд, 6",17.21,258.15
3254,2022-10-14 02:14:01,+7 (998) 911-22-39,4377 7354 1438 2315,"Шереметьевская улица, 27","Байкальская улица, 12 к2",4.75,71.25
3255,2022-10-14 02:15:02,+7 (947) 968-41-04,4276 4459 8553 5729,"Стандартная улица, 27 с2","Посланников переулок, 5 с16",16.97,254.55
3256,2022-10-14 02:15:02,+7 (998) 688-71-43,4478 1786 8749 4475,"Большая Внуковская улица, 9","улица Золоторожский Вал, 11 с23",3.43,51.45
3257,2022-10-14 02:16:02,+7 (994) 152-66-14,5213 2457 1442 5769,"1-й Мичуринский тупик, 14","Счастливая улица, 1",8.56,128.40
3258,2022-10-14 02:16:02,+7 (930) 988-62-82,4341 4604 3858 5263,"2-й Грайвороновский проезд, 42 к3","Косинская улица, 14 к2",10.00,150.00
3259,2022-10-14 02:16:02,+7 (943) 027-60-67,4183 8436 3160 6229,"2-я Останкинская улица, 2 с2","3-й Лихачёвский переулок, 2Б с1",3.92,58.80
3260,2022-10-14 02:17:02,+7 (974) 354-30-86,4478 1833 4281 8472,"улица Бианки, 9","Донская улица, 35",27.63,414.45
3261,2022-10-14 02:19:02,+7 (947) 394-07-46,4909 8642 1687 6840,"Кирпичная улица, 22","1-й Кирпичный переулок, 4 с6",28.54,428.10
3262,2022-10-14 02:19:02,+7 (930) 070-54-77,5235 2652 7547 9041,"Северный бульвар, 6А с1","Мосфильмовская улица, 70 к5",8.32,124.80
3263,2022-10-14 02:23:02,+7 (904) 865-46-83,4469 5585 0731 6142,"улица Экодолье, 7","1-й проезд Перова Поля, 3 с4",20.19,302.85
3264,2022-10-14 02:23:02,+7 (975) 837-86-23,4454 3545 5574 2281,"Даев переулок, 6","Очаковское шоссе, 2Б с3",17.80,267.00
3265,2022-10-14 02:24:01,+7 (960) 773-12-97,6766 3646 2652 5449,"Ботанический переулок, 7","Куркинское шоссе, 13 к1",23.71,355.65
3266,2022-10-14 02:25:02,+7 (901) 289-79-74,4349 1430 9253 4031,"Центральная улица, 30","улица Маршала Василевского, 13 к1",27.66,414.90
3267,2022-10-14 02:26:02,+7 (910) 107-01-90,5290 4768 4357 2645,"Россошанский проезд, 4 к1 с5","Верхний Золоторожский переулок, 2",15.55,233.25
3268,2022-10-14 02:27:01,+7 (940) 634-38-60,5264 8366 4824 7812,"Плесёнка, 92","Нижегородская улица, 6",18.80,282.00
3269,2022-10-14 02:28:02,+7 (978) 338-36-02,5406 1697 8731 8296,"Алабушевская улица, 21 с21","улица Сергея Макеева, 11/9 с3",15.88,238.20
3270,2022-10-14 02:28:02,+7 (947) 077-71-86,5254 7757 3037 0086,"улица Новый Арбат, 27","Южнобутовская улица, 86 к1",18.50,277.50
3271,2022-10-14 02:28:02,+7 (949) 106-50-76,4104 6242 4329 6799,"Коломенский проезд, 27 к1","Зелёная улица, 202Б",21.20,318.00
3272,2022-10-14 02:29:02,+7 (929) 491-07-98,4469 5878 2228 7175,"бульвар Маршала Рокоссовского, 13","Рублёвское шоссе, 79",1.98,29.70
3273,2022-10-14 02:30:01,+7 (969) 490-10-13,5254 7762 8261 7122,"Ильменский проезд, 15 с7","Евсеевская улица, 43",15.75,236.25
3274,2022-10-14 02:31:02,+7 (988) 498-84-93,4341 4656 5446 5348,"Волгоградский проспект, 32/3 к4","Кавказский бульвар, 54 с11",25.88,388.20
3275,2022-10-14 02:31:02,+7 (990) 341-67-55,5136 9177 6438 3221,"улица Солянка, 12 с1","Пенягинская улица, 10",1.77,26.55
3276,2022-10-14 02:31:02,+7 (927) 106-78-87,5100 4750 1327 6383,"Соколово-Мещерская улица, 29 к30","Вятская улица, 49 с3",26.92,403.80
3277,2022-10-14 02:32:02,+7 (917) 977-28-03,5290 4758 8368 8402,"площадь Победы, 3","Родниковая улица, 32",25.68,385.20
3278,2022-10-14 02:32:02,+7 (971) 132-85-02,4377 7325 7789 2040,"Тепличный переулок, 5 к1","2-й Южнопортовый проезд, 12А к1 с6",9.10,136.50
